index_gemini,doi_gemini,title_gemini,widgets_in_paper_gemini,scented_widgets_gemini,scented_widgets_gemini_corrected,answer_gemini
4967,https://doi.org/10.1109/TVCG.2013.144, SciVis-10.1109-TVCG.2013.144-p2733-J-0,TRUE,Unknown,Unknown," Yes, there are user interface widgets such as sliders, buttons, lists etc. I don't know if these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
4968,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,TRUE,Unknown,Unknown," Yes, there are three sliders. I don't know."
4969,https://doi.org/10.1109/TVCG.2013.126, SciVis-10.1109-TVCG.2013.126-p2818-J-0,FALSE,FALSE,Unknown," No, I don't know."
4970,https://doi.org/10.1109/TVCG.2013.194, VAST-10.1109-TVCG.2013.194-p2129-J-0,TRUE,TRUE,TRUE," Yes, there are some sliders and a list. Yes, they are scented."
4971,https://doi.org/10.1109/TVCG.2013.166, InfoVis-10.1109-TVCG.2013.166-p2386-J-0,TRUE,FALSE,FALSE," Yes, there is a slider widget. It is not scented."
4972,https://doi.org/10.1109/TVCG.2013.125, VAST-10.1109-TVCG.2013.125-p1962-J-0,TRUE,TRUE,TRUE," Yes, yes."
4973,https://doi.org/10.1109/TVCG.2013.178, VAST-10.1109-TVCG.2013.178-p2257-J-0,FALSE,FALSE,Unknown," No, I don't know."
4974,https://doi.org/10.1109/TVCG.2013.188, VAST-10.1109-TVCG.2013.188-p2052-J-0,FALSE,FALSE,FALSE," no, no"
4975,https://doi.org/10.1109/TVCG.2013.172, SciVis-10.1109-TVCG.2013.172-p2946-J-0,TRUE,FALSE,FALSE," Yes, there are some basic widgets. No, they are not scented."
4976,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,FALSE,FALSE,FALSE," no, no"
4977,https://doi.org/10.1109/TVCG.2013.155, InfoVis-10.1109-TVCG.2013.155-p2476-J-0,FALSE,FALSE,FALSE," no, no"
4978,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,FALSE,FALSE,FALSE," no, no"
4979,https://doi.org/10.1109/TVCG.2013.193, VAST-10.1109-TVCG.2013.193-p2169-J-0,FALSE,FALSE,Unknown," No, I don't know."
4980,https://doi.org/10.1109/TVCG.2013.143, SciVis-10.1109-TVCG.2013.143-p2713-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
4981,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
4982,https://doi.org/10.1109/TVCG.2013.151, InfoVis-10.1109-TVCG.2013.151-p2596-J-0,FALSE,FALSE,FALSE," no, no"
4983,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,TRUE,FALSE,FALSE," Yes, there are some scented widgets such as buttons and a slider."
4984,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
4985,https://doi.org/10.1109/TVCG.2013.193, VAST-10.1109-TVCG.2013.193-p2169-J-0,FALSE,FALSE,FALSE," no, no"
4986,https://doi.org/10.1109/TVCG.2013.142, SciVis-10.1109-TVCG.2013.142-p2868-J-0,TRUE,FALSE,FALSE," Yes, they are."
4987,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as a sphere and an arrow. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
4988,https://doi.org/10.1109/TVCG.2013.205, VAST-10.1109-TVCG.2013.205-p2207-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
4989,https://doi.org/10.1109/TVCG.2013.125, VAST-10.1109-TVCG.2013.125-p1962-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
4990,https://doi.org/10.1109/TVCG.2013.160, InfoVis-10.1109-TVCG.2013.160-p2606-J-0,TRUE,Unknown,Unknown," Yes, there are sliders and a list. I don't know."
4991,https://doi.org/10.1109/TVCG.2013.179, InfoVis-10.1109-TVCG.2013.179-p2456-J-0,FALSE,FALSE,FALSE," no, no"
4992,https://doi.org/10.1109/TVCG.2013.166, InfoVis-10.1109-TVCG.2013.166-p2386-J-0,FALSE,FALSE,Unknown," No, I don't know."
4993,https://doi.org/10.1109/TVCG.2013.162, VAST-10.1109-TVCG.2013.162-p2002-J-0,TRUE,Unknown,Unknown," Yes, there are two graphs, a bar chart and a line chart. I don't know if they are scented."
4994,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as buttons and a slider. They are not scented."
4995,https://doi.org/10.1109/TVCG.2013.126, SciVis-10.1109-TVCG.2013.126-p2818-J-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
4996,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,FALSE,FALSE,Unknown," No, I don't know."
4997,https://doi.org/10.1109/TVCG.2013.226, VAST-10.1109-TVCG.2013.226-p2149-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as buttons and a slider. It is not possible to tell whether these are scented or enhanced in the visual analytics sense."
4998,https://doi.org/10.1109/TVCG.2013.127, SciVis-10.1109-TVCG.2013.127-p2886-J-0,FALSE,FALSE,FALSE," no, no"
4999,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
5000,https://doi.org/10.1109/TVCG.2013.220, VAST-10.1109-TVCG.2013.220-p2070-J-0,TRUE,FALSE,FALSE," Yes, there are sliders, buttons and lists. They are not scented."
5001,https://doi.org/10.1109/TVCG.2013.127, SciVis-10.1109-TVCG.2013.127-p2886-J-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
5002,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,TRUE,FALSE,FALSE," Yes, there are some buttons and a slider. They are not scented."
5003,https://doi.org/10.1109/TVCG.2013.213, VAST-10.1109-TVCG.2013.213-p2090-J-0,TRUE,FALSE,FALSE," Yes, there are four images that could be considered widgets, one in each of the four quadrants of the image. It is not possible to tell whether they are scented or enhanced in the visual analytics sense."
5004,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,TRUE,Unknown,Unknown," Yes, there are buttons and a slider. I don't know if they are scented."
5005,https://doi.org/10.1109/TVCG.2013.226, VAST-10.1109-TVCG.2013.226-p2149-J-0,TRUE,FALSE,FALSE," Yes, there are several sliders, buttons and lists. They are not scented."
5006,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
5007,https://doi.org/10.1109/TVCG.2013.166, InfoVis-10.1109-TVCG.2013.166-p2386-J-0,FALSE,FALSE,FALSE," no, no"
5008,https://doi.org/10.1109/TVCG.2013.120, InfoVis-10.1109-TVCG.2013.120-p2366-J-0,TRUE,TRUE,TRUE," Yes, yes."
5009,https://doi.org/10.1109/TVCG.2013.125, VAST-10.1109-TVCG.2013.125-p1962-J-0,TRUE,FALSE,FALSE," Yes, the image shows several user interface widgets such as a heatmap, a barchart, a line chart, a histogram, a scatterplot, a boxplot and a parallel coordinates plot. These widgets are not scented in the visual analytics sense."
5010,https://doi.org/10.1109/TVCG.2013.178, VAST-10.1109-TVCG.2013.178-p2257-J-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
5011,https://doi.org/10.1109/TVCG.2013.188, VAST-10.1109-TVCG.2013.188-p2052-J-0,FALSE,FALSE,Unknown," No, I don't know"
5012,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,FALSE,FALSE,Unknown," no, I don't know"
5013,https://doi.org/10.1109/TVCG.2013.148, SciVis-10.1109-TVCG.2013.148-p2663-J-0,TRUE,FALSE,FALSE," Yes, there is a slider. It is not scented."
5014,https://doi.org/10.1109/TVCG.2013.193, VAST-10.1109-TVCG.2013.193-p2169-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons. I don't know if they are scented."
5015,https://doi.org/10.1109/TVCG.2013.155, InfoVis-10.1109-TVCG.2013.155-p2476-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5016,https://doi.org/10.1109/TVCG.2013.184, InfoVis-10.1109-TVCG.2013.184-p2496-J-0,TRUE,TRUE,TRUE," Yes, there are some. Yes, they are."
5017,https://doi.org/10.1109/TVCG.2013.164, VAST-10.1109-TVCG.2013.164-p2198-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
5018,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,TRUE,TRUE,TRUE," Yes, there are sliders. Yes, they are."
5019,https://doi.org/10.1109/TVCG.2013.156, SciVis-10.1109-TVCG.2013.156-p2810-J-0,TRUE,Unknown,Unknown," Yes, there are box plots which are a type of widget. I don't know if they are scented."
5020,https://doi.org/10.1109/TVCG.2013.192, InfoVis-10.1109-TVCG.2013.192-p2506-J-0,TRUE,FALSE,FALSE," Yes, there are some buttons and a slider. They don't seem scented."
5021,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,FALSE,FALSE," Yes, there are UI widgets. They are not scented."
5022,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
5023,https://doi.org/10.1109/TVCG.2013.220, VAST-10.1109-TVCG.2013.220-p2070-J-0,FALSE,FALSE,Unknown," No, I don't know."
5024,https://doi.org/10.1109/TVCG.2013.151, InfoVis-10.1109-TVCG.2013.151-p2596-J-0,FALSE,FALSE,Unknown," No, I don't know."
5025,https://doi.org/10.1109/TVCG.2013.147, SciVis-10.1109-TVCG.2013.147-p2783-J-0,TRUE,TRUE,TRUE," Yes, there are scented widgets."
5026,https://doi.org/10.1109/TVCG.2013.143, SciVis-10.1109-TVCG.2013.143-p2713-J-0,FALSE,FALSE,Unknown," No, I don't know."
5027,https://doi.org/10.1109/TVCG.2013.164, VAST-10.1109-TVCG.2013.164-p2198-J-0,TRUE,FALSE,TRUE," Yes, there are several user interface widgets such as sliders, buttons, lists etc. Some of these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
5028,https://doi.org/10.1109/TVCG.2013.148, SciVis-10.1109-TVCG.2013.148-p2663-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5029,https://doi.org/10.1109/TVCG.2013.148, SciVis-10.1109-TVCG.2013.148-p2663-J-0,FALSE,FALSE,Unknown," no, I don't know"
5030,https://doi.org/10.1109/TVCG.2013.170, InfoVis-10.1109-TVCG.2013.170-p2336-J-0,TRUE,Unknown,Unknown," Yes, there are. I don't know."
5031,https://doi.org/10.1109/TVCG.2013.188, VAST-10.1109-TVCG.2013.188-p2052-J-0,TRUE,Unknown,Unknown," Yes, there is a table. I don't know."
5032,https://doi.org/10.1109/TVCG.2013.178, VAST-10.1109-TVCG.2013.178-p2257-J-0,TRUE,Unknown,Unknown," Yes, there are several sliders at the bottom of the image. I don't know if they are scented."
5033,https://doi.org/10.1109/TVCG.2013.160, InfoVis-10.1109-TVCG.2013.160-p2606-J-0,TRUE,TRUE,TRUE," Yes, yes."
5034,https://doi.org/10.1109/TVCG.2013.120, InfoVis-10.1109-TVCG.2013.120-p2366-J-0,TRUE,FALSE,Unknown," Yes, there are some. I don't know."
5035,https://doi.org/10.1109/TVCG.2013.194, VAST-10.1109-TVCG.2013.194-p2129-J-0,TRUE,TRUE,TRUE," Yes, there are some. Yes, they are."
5036,https://doi.org/10.1109/TVCG.2013.126, SciVis-10.1109-TVCG.2013.126-p2818-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5037,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5038,https://doi.org/10.1109/TVCG.2013.144, SciVis-10.1109-TVCG.2013.144-p2733-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5039,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5040,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,TRUE,FALSE,FALSE," Yes, there are some scented visual elements in this image."
5041,https://doi.org/10.1109/TVCG.2013.220, VAST-10.1109-TVCG.2013.220-p2070-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5042,https://doi.org/10.1109/TVCG.2013.220, VAST-10.1109-TVCG.2013.220-p2070-J-0,TRUE,TRUE,TRUE," Yes, there are. Yes, they are."
5043,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,FALSE,FALSE,FALSE," no, no"
5044,https://doi.org/10.1109/TVCG.2013.194, VAST-10.1109-TVCG.2013.194-p2129-J-0,TRUE,FALSE,FALSE," Yes, there are some buttons and a slider. They are not scented."
5045,https://doi.org/10.1109/TVCG.2013.226, VAST-10.1109-TVCG.2013.226-p2149-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as sliders, buttons, lists etc. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
5046,https://doi.org/10.1109/TVCG.2013.120, InfoVis-10.1109-TVCG.2013.120-p2366-J-0,FALSE,FALSE,FALSE," no, no"
5047,https://doi.org/10.1109/TVCG.2013.140, InfoVis-10.1109-TVCG.2013.140-p2297-J-0,TRUE,FALSE,FALSE," Yes, there are two histograms, which are scented."
5048,https://doi.org/10.1109/TVCG.2013.179, InfoVis-10.1109-TVCG.2013.179-p2456-J-0,FALSE,FALSE,Unknown," No, I don't know"
5049,https://doi.org/10.1109/TVCG.2013.172, SciVis-10.1109-TVCG.2013.172-p2946-J-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
5050,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,TRUE,FALSE,FALSE," Yes, there are sliders, buttons and lists. They are not scented."
5051,https://doi.org/10.1109/TVCG.2013.188, VAST-10.1109-TVCG.2013.188-p2052-J-0,TRUE,Unknown,Unknown," Yes, there are sliders and buttons. I don't know."
5052,https://doi.org/10.1109/TVCG.2013.184, InfoVis-10.1109-TVCG.2013.184-p2496-J-0,TRUE,FALSE,FALSE," Yes, there are some scented visual widgets."
5053,https://doi.org/10.1109/TVCG.2013.190, VAST-10.1109-TVCG.2013.190-p2060-J-0,TRUE,TRUE,TRUE," Yes, there are some scented visual analytics widgets."
5054,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,FALSE,FALSE,Unknown," No, I don't know."
5055,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,FALSE,FALSE,FALSE," No, no."
5056,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,FALSE,FALSE,Unknown," No, I don't know."
5057,https://doi.org/10.1109/TVCG.2013.168, VAST-10.1109-TVCG.2013.168-p2119-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as a slider and a button. They are not scented in the visual analytics sense."
5058,https://doi.org/10.1109/TVCG.2013.168, VAST-10.1109-TVCG.2013.168-p2119-J-0,TRUE,Unknown,Unknown," Yes, there are two sliders. I don't know if they are scented."
5059,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,Unknown,Unknown," Yes, there are widgets. I don't know if they are scented."
5060,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,TRUE,FALSE,FALSE," Yes, there are box plots which are a type of sophisticated widget."
5061,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,TRUE,FALSE,Unknown," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, it is not possible to tell whether these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
5062,https://doi.org/10.1109/TVCG.2013.133, SciVis-10.1109-TVCG.2013.133-p2683-J-0,TRUE,TRUE,TRUE," Yes, Yes"
5063,https://doi.org/10.1109/TVCG.2013.190, VAST-10.1109-TVCG.2013.190-p2060-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5064,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,FALSE,FALSE,Unknown," No, I don't know."
5065,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,TRUE,Unknown,Unknown," Yes, there are sliders. I don't know."
5066,https://doi.org/10.1109/TVCG.2013.179, InfoVis-10.1109-TVCG.2013.179-p2456-J-0,TRUE,FALSE,FALSE," Yes, there are some basic widgets. They don't appear to be scented."
5067,https://doi.org/10.1109/TVCG.2013.125, VAST-10.1109-TVCG.2013.125-p1962-J-0,TRUE,Unknown,Unknown," Yes, there are some sliders. I don't know if they are scented."
5068,https://doi.org/10.1109/TVCG.2013.166, InfoVis-10.1109-TVCG.2013.166-p2386-J-0,Unknown,Unknown,Unknown, I don't know. I don't know.
5069,https://doi.org/10.1109/TVCG.2013.181, VAST-10.1109-TVCG.2013.181-p2100-J-0,FALSE,FALSE,Unknown," No, I don't know"
5070,https://doi.org/10.1109/TVCG.2013.226, VAST-10.1109-TVCG.2013.226-p2149-J-0,TRUE,Unknown,Unknown," Yes, there are two date pickers and two buttons. I don't know."
5071,https://doi.org/10.1109/TVCG.2013.194, VAST-10.1109-TVCG.2013.194-p2129-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
5072,https://doi.org/10.1109/TVCG.2013.126, SciVis-10.1109-TVCG.2013.126-p2818-J-0,FALSE,FALSE,Unknown," No, I don't know"
5073,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,TRUE,TRUE,TRUE," Yes, there are some scented widgets."
5074,https://doi.org/10.1109/TVCG.2013.220, VAST-10.1109-TVCG.2013.220-p2070-J-0,FALSE,FALSE,FALSE," no, no"
5075,https://doi.org/10.1109/TVCG.2013.213, VAST-10.1109-TVCG.2013.213-p2090-J-0,FALSE,FALSE,FALSE," no, no"
5076,https://doi.org/10.1109/TVCG.2013.153, InfoVis-10.1109-TVCG.2013.153-p2634-J-0,TRUE,FALSE,Unknown," Yes, there are some sliders and buttons. I don't know if they are scented."
5077,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,TRUE,FALSE,FALSE," Yes, there are some scented (or enhanced, sophisticated) in the visual analytics sense  sliders at the bottom of the image."
5078,https://doi.org/10.1109/TVCG.2013.166, InfoVis-10.1109-TVCG.2013.166-p2386-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a list. I don't know if they are scented."
5079,https://doi.org/10.1109/TVCG.2013.200, VAST-10.1109-TVCG.2013.200-p2227-J-0,TRUE,Unknown,Unknown," Yes, there are sliders. I don't know."
5080,https://doi.org/10.1109/TVCG.2013.123, SciVis-10.1109-TVCG.2013.123-p2792-J-0,TRUE,FALSE,FALSE," Yes, there are two sliders. It is not possible to tell whether they are scented or not."
5081,https://doi.org/10.1109/TVCG.2013.184, InfoVis-10.1109-TVCG.2013.184-p2496-J-0,TRUE,FALSE,FALSE," Yes, there are sliders and a color legend. They are not scented."
5082,https://doi.org/10.1109/TVCG.2013.159, SciVis-10.1109-TVCG.2013.159-p2673-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a slider. I don't know if they are scented."
5083,https://doi.org/10.1109/TVCG.2013.135, SciVis-10.1109-TVCG.2013.135-p2838-J-0,TRUE,FALSE,FALSE," Yes, there are user interface widgets such as buttons and a slider. They are not scented."
5084,https://doi.org/10.1109/TVCG.2013.225, InfoVis-10.1109-TVCG.2013.225-p2576-J-0,TRUE,FALSE,FALSE," Yes, there are some user interface widgets such as sliders, buttons, lists etc. They are not scented (or enhanced, sophisticated) in the visual analytics sense."
5085,https://doi.org/10.1109/TVCG.2013.197, VAST-10.1109-TVCG.2013.197-p2189-J-0,FALSE,FALSE,FALSE," no, no"
5086,https://doi.org/10.1109/TVCG.2013.155, InfoVis-10.1109-TVCG.2013.155-p2476-J-0,FALSE,FALSE,Unknown," No, I don't know."
5087,https://doi.org/10.1109/TVCG.2013.184, InfoVis-10.1109-TVCG.2013.184-p2496-J-0,TRUE,FALSE,FALSE," Yes, there is a slider. It is not scented."
5088,https://doi.org/10.1109/TVCG.2013.163, InfoVis-10.1109-TVCG.2013.163-p2346-J-0,TRUE,FALSE,FALSE," Yes, they are."
5089,https://doi.org/10.1109/TVCG.2013.172, SciVis-10.1109-TVCG.2013.172-p2946-J-0,TRUE,FALSE,Unknown," Yes, there are user interface widgets such as sliders, buttons, lists etc. However, it is not possible to tell whether these widgets are scented (or enhanced, sophisticated) in the visual analytics sense."
5090,https://doi.org/10.1109/TVCG.2013.160, InfoVis-10.1109-TVCG.2013.160-p2606-J-0,TRUE,Unknown,Unknown," Yes, there is a list widget. I don't know."
5091,https://doi.org/10.1109/TVCG.2013.178, VAST-10.1109-TVCG.2013.178-p2257-J-0,TRUE,FALSE,FALSE," Yes, there are several scented widgets such as buttons, a slider and a list."
5092,https://doi.org/10.1109/TVCG.2013.233, InfoVis-10.1109-TVCG.2013.233-p2466-J-0,TRUE,TRUE,TRUE," Yes, yes."
5093,https://doi.org/10.1109/TVCG.2013.219, VAST-10.1109-TVCG.2013.219-p1982-J-0,TRUE,Unknown,Unknown," Yes, there are some buttons and a list. I don't know."
5094,https://doi.org/10.1109/TVCG.2013.149, InfoVis-10.1109-TVCG.2013.149-p2556-J-0,TRUE,FALSE,FALSE," Yes, there are some scented visual widgets."
5095,https://doi.org/10.1109/TVCG.2013.144, SciVis-10.1109-TVCG.2013.144-p2733-J-0,FALSE,FALSE,Unknown," No, I don't know."
5096,https://doi.org/10.1109/TVCG.2013.194, VAST-10.1109-TVCG.2013.194-p2129-J-0,FALSE,FALSE,FALSE," no, no"
5097,https://doi.org/10.1109/TVCG.2013.213, VAST-10.1109-TVCG.2013.213-p2090-J-0,TRUE,FALSE,FALSE," Yes, the image shows a user interface widget in the form of a dendrogram tree. It is not scented."
